,Block,Latitude,Longitude,zip
73020,028XX W WABANSIA AVE,41.912345871999996,-87.698591066,60647
73041,092XX S CHAPPEL AVE,41.727107844,-87.574255245,60617
73047,113XX S DRAKE AVE,41.687271067,-87.709203271,60655
73049,087XX S MACKINAW AVE,41.736809965,-87.543060096,60617
73093,0000X S SACRAMENTO BLVD,41.880140032,-87.70117924799999,60612
73097,036XX W PETERSON AVE,41.990241554,-87.72052463799999,60659
73103,024XX N OAK PARK AVE,41.924071682,-87.79525692200001,60707
73118,071XX N GLENWOOD AVE,42.012206033000005,-87.665898703,60626
73121,043XX W 44TH ST,41.814206925,-87.73247322,60623
73147,081XX S TROY ST,41.745584607,-87.70105714700001,60652
73158,005XX W 29TH ST,41.841768676,-87.640097291,60616
73162,050XX N WINCHESTER AVE,41.974034446,-87.67782629999999,60640
73172,096XX S AVALON AVE,41.719184161,-87.593479861,60619
73194,063XX N BROADWAY,41.997125234,-87.660471875,60626
73205,101XX S WASHTENAW AVE,41.70907094,-87.68910959700001,60805
73224,077XX S WABASH AVE,41.754108317,-87.623065079,60619
73229,010XX W WELLINGTON AVE,41.93626208,-87.654503823,60657
73254,010XX W OAKDALE AVE,41.935335627,-87.655153142,60657
73259,011XX W 21ST ST,41.853821414,-87.65525881200001,60607
73262,007XX W 101ST ST,41.710575634,-87.64202142299999,60643
73266,103XX S EBERHART AVE,41.706670971,-87.61131176100001,60628
73297,017XX N CLYBOURN AVE,41.913592879,-87.65325244200001,60614
73301,011XX W 91ST ST,41.728654153,-87.652415005,60620
73318,003XX E 31ST ST,41.838388941999995,-87.62012288700001,60616
73339,023XX N OAKLEY AVE,41.923752743,-87.685168635,60647
73363,105XX S LA SALLE ST,41.702992124,-87.62697497100001,60628
73373,040XX N LAKE SHORE DR NB,41.954921464,-87.644614906,60613
73374,0000X W MARQUETTE RD,41.772716115,-87.62552497799999,60621
73382,017XX E 83RD ST,41.744259588,-87.581323285,60619
73385,041XX S CAMPBELL AVE,41.818678545,-87.687190462,60632
73399,001XX N canal st,41.885013623,-87.63981361,60606
73405,046XX W 82ND PL,41.742770181,-87.736697689,60456
73408,006XX W 116TH ST,41.684038535999996,-87.638930195,60628
73413,001XX E ROOSEVELT RD,41.867457787,-87.62394117299999,60605
73417,048XX N MEADE AVE,41.969183552,-87.780734888,60630
73425,025XX N KILDARE AVE,41.927002017,-87.73419776700001,60639
73437,006XX S KEDVALE AVE,41.873059147,-87.72908411700001,60624
73444,032XX N OTTAWA AVE,41.938727625,-87.81777090700001,60634
73449,060XX S NASHVILLE AVE,41.781901182,-87.786309323,60638
73460,025XX W 44TH ST,41.813818243,-87.688622265,60632
73465,002XX W 83RD ST,41.74355527,-87.630905732,60619
73486,012XX W ALBION AVE,42.002537233000005,-87.661956408,60626
73492,058XX W HURON ST,41.892860415,-87.770984454,60302
73493,006XX W 111TH ST,41.692409317,-87.638115215,60628
73502,0000X W 15TH ST,41.861925557,-87.62932167299999,60605
73510,056XX S ST LOUIS AVE,41.790833876,-87.71083258799999,60629
73512,112XX S HOMEWOOD AVE,41.689088196,-87.67007302100001,60643
73531,131XX S FORRESTVILLE AVE,41.656454184,-87.608546564,60827
73538,087XX S PEORIA ST,41.735630881,-87.646076139,60620
73552,052XX N HARLEM AVE,41.975821966999995,-87.807053208,60656
73562,063XX S KOLIN AVE,41.777594601,-87.73127894299999,60629
73573,014XX S UNION AVE,41.863428171,-87.644962575,60607
73588,040XX S VINCENNES AVE,41.820966764,-87.61327233799999,60653
73596,010XX S MASON AVE,41.868583717,-87.77301463299999,60304
73611,041XX W FILLMORE ST,41.867940769,-87.729018506,60624
73655,023XX N MERRIMAC AVE,41.922344585,-87.781749195,60639
73657,037XX N CENTRAL PARK AVE,41.949079733000005,-87.71768411,60618
73666,055XX S INDIANA AVE,41.793516147,-87.62081493299999,60621
73670,058XX S WHIPPLE ST,41.787672133,-87.69973073,60629
73675,003XX N UNION AVE,41.887760596,-87.64574441100001,60654
73682,056XX W BELDEN AVE,41.922151436,-87.766321596,60639
73695,030XX N PAULINA ST,41.936668405,-87.670979711,60657
73710,104XX S UNION AVE,41.704442853,-87.640329326,60643
73717,013XX S RIDGEWAY AVE,41.862700921999995,-87.71899068200001,60624
73718,011XX W DRUMMOND PL,41.929853853000004,-87.657214054,60657
73733,026XX W MAYPOLE AVE,41.883677858,-87.692848655,60612
73734,019XX E 88TH ST,41.735202232,-87.577801774,60617
73735,040XX W DICKENS AVE,41.918985827,-87.72734298200001,60647
73745,044XX N AUSTIN AVE,41.961665896,-87.77706424200001,60630
73751,051XX S PEORIA ST,41.801322998,-87.647769563,60609
73755,087XX S KIMBARK AVE,41.736231378,-87.592983802,60619
73762,003XX S KILPATRICK AVE,41.876609629,-87.742688095,60644
73764,020XX N LEAMINGTON AVE,41.917479967,-87.75461273100001,60639
73765,023XX W 47TH ST,41.808425406,-87.682723183,60632
73780,011XX N KEELER AVE,41.901991896999995,-87.731206431,60651
73786,001XX W 109TH PL,41.695279885,-87.626418591,60628
73798,103XX S HOXIE AVE,41.707536793,-87.560876617,60617
73812,034XX W ARTHINGTON ST,41.869992824,-87.71141996,60624
73824,058XX S OAK PARK AVE,41.785983869,-87.79134569899999,60638
73828,023XX N WOOD ST,41.924901761,-87.672508826,60614
73894,078XX S NORMAL AVE,41.752446899,-87.636778759,60620
73907,065XX W 64TH ST,41.775800796,-87.78462341299999,60638
73910,017XX N MAPLEWOOD AVE,41.912618947,-87.69094653200001,60647
73934,011XX N LARAMIE AVE,41.901791478,-87.755764586,60651
73947,038XX W 107TH ST,41.698642023000005,-87.716025033,60655
73974,035XX N BELL AVE,41.945697729,-87.684586164,60618
74003,008XX W 65TH ST,41.776088316999996,-87.646230965,60621
74015,021XX W 70TH ST,41.766590334,-87.67673854799999,60636
74018,026XX N Milwaukee Ave,41.92938643,-87.707892425,60647
74029,054XX N NORMANDY AVE,41.980730402,-87.793842315,60656
74044,005XX N OAKLEY BLVD,41.891695083,-87.684280828,60622
74048,096XX S STONY ISLAND AVE,41.720178505999996,-87.58514254,60619
74065,046XX N HARDING AVE,41.96547241,-87.72672982700001,60625
74068,102XX S SEELEY AVE,41.707375601,-87.67278924799999,60643
74069,108XX S MAPLEWOOD AVE,41.696476126,-87.68501344799999,60655
74075,047XX N KEYSTONE AVE,41.96639647,-87.729192036,60625
74076,049XX N LAMON AVE,41.970051058,-87.750287031,60630
74079,062XX S RUTHERFORD AVE,41.778924011,-87.78986162700001,60638
74080,062XX S NAGLE AVE,41.778779305,-87.78252655600001,60638
74087,023XX W WALTON ST,41.898500665,-87.68522937899999,60622
74088,033XX W RICE ST,41.896432445,-87.71069336,60622
74095,034XX N MAJOR AVE,41.942848288,-87.76908616799999,60641
74102,032XX W 64TH ST,41.777123038,-87.704219365,60629
74127,015XX S MORGAN ST,41.861462835,-87.650864633,60607
74139,055XX S KOLIN AVE,41.79254233,-87.731718485,60629
74141,025XX N LONG AVE,41.92617624,-87.76114499799999,60639
74151,004XX W 124TH ST,41.668822003,-87.632286042,60827
74171,049XX N WOLCOTT AVE,41.971149652,-87.67627463299999,60640
74181,023XX W ST PAUL AVE,41.913516319,-87.685088514,60647
74183,074XX S EUCLID PKWY,41.759648712,-87.578255455,60649
74191,017XX W NELSON ST,41.936920285,-87.671829785,60657
74193,001XX E 105TH ST,41.703521325,-87.619352176,60628
74197,019XX N AUSTIN AVE,41.915187259,-87.775425225,60639
74200,057XX S BLACKSTONE AVE,41.790591824,-87.590231774,60637
74201,092XX S HARPER AVE,41.727230534,-87.586698245,60619
74205,010XX W CARROLL AVE,41.887759629,-87.652490855,60661
74206,055XX N NOTTINGHAM AVE,41.981362585,-87.80348782200001,60656
74209,041XX N KILBOURN AVE,41.956005975,-87.740598942,60641
74211,063XX S SANGAMON ST,41.778702876,-87.648402834,60621
74212,010XX N HOMAN AVE,41.900449188,-87.71155428799999,60622
74218,068XX S WENTWORTH AVE,41.770432254,-87.62989408799999,60621
74223,049XX S Blackstone Ave,41.805374656,-87.590563463,60615
74232,066XX S RICHMOND ST,41.77309799,-87.696897405,60629
74236,006XX W 47TH ST,41.808931947,-87.641661883,60609
74245,002XX N CLINTON ST,41.886057261,-87.64131536299999,60661
74256,053XX N WOLCOTT AVE,41.979196922,-87.67649716700001,60660
74270,004XX W 123RD ST,41.670633685,-87.632354229,60827
74279,045XX S KEATING AVE,41.810389736,-87.74201297100001,60804
74286,019XX S DESPLAINES ST,41.855758602,-87.64278000700001,60607
74292,005XX W CABRINI ST,41.871312105,-87.63989565,60607
74293,013XX S WASHTENAW AVE,41.86431172,-87.69334668399999,60612
74297,044XX S ELLIS AVE,41.814129607,-87.601793736,60615
74302,111XX S AVENUE D,41.692916156,-87.528252649,46394
74313,026XX W 38TH ST,41.824696128,-87.690505372,60632
74317,066XX S ST LOUIS AVE,41.772995666999996,-87.710271902,60629
74319,056XX W NEWPORT AVE,41.943126584,-87.767642835,60641
74320,107XX S PARNELL AVE,41.69916458,-87.63654479600001,60628
74348,096XX S BALTIMORE AVE,41.720333271,-87.54828394,60617
74367,019XX E 76TH ST,41.757037665,-87.578069824,60649
74370,053XX N MOODY AVE,41.978170090999996,-87.782293791,60630
74374,007XX W WEBSTER AVE,41.921828921,-87.64781862,60614
74377,001XX E 26TH ST,41.8456484,-87.622923305,60616
74378,038XX W 68TH ST,41.769611569,-87.718864259,60629
74395,038XX E 114TH ST,41.68819996,-87.53118545,46394
74397,007XX W 60TH PL,41.784208624,-87.64347497899999,60621
74398,037XX W 84TH PL,41.739550203,-87.71473204600001,60652
74399,040XX N SOUTHPORT AVE,41.954782201,-87.664222507,60613
74402,054XX W PARKER AVE,41.930412168000004,-87.762566112,60639
74421,059XX S PRINCETON AVE,41.786018196,-87.632770777,60621
74423,066XX S KILBOURN AVE,41.771860836,-87.73477852399999,60629
74424,051XX S MASSASOIT AVE,41.799062268,-87.76614636,60638
74427,053XX N DAMEN AVE,41.978404373000004,-87.67947324299999,60660
74451,080XX S LUELLA AVE,41.749225181,-87.569846399,60649
74458,021XX N MAGNOLIA AVE,41.920493127,-87.659517524,60614
74501,117XX S UNION AVE,41.68042949,-87.640253907,60628
74520,084XX W CASTLE ISLAND AVE,41.962313179,-87.838748263,60656
74532,033XX N DAMEN AVE,41.942076043,-87.678422063,60657
74540,055XX N MANGO AVE,41.982005991,-87.77199556299999,60630
74541,069XX W SCHUBERT AVE,41.929011063000004,-87.79991194200001,60707
74542,011XX N WASHTENAW AVE,41.902608064,-87.69440435799999,60622
74564,029XX N MULLIGAN AVE,41.9334557,-87.784556847,60639
74573,052XX S MONITOR AVE,41.797262841,-87.76854234700001,60638
74575,047XX N MAPLEWOOD AVE,41.967731799,-87.692547922,60625
74577,106XX S OAKLEY AVE,41.700371897,-87.67899452200001,60643
74579,073XX S STATE ST,41.761010055999996,-87.624814287,60621
74585,005XX W 45TH ST,41.812640619,-87.639123918,60609
74587,0000X S CHECKPOINT ST,41.788324005999996,-87.74169143200001,60638
74591,045XX N MEADE AVE,41.962849659,-87.779543171,60630
74610,079XX S MORGAN ST,41.74983562,-87.648867366,60620
74611,043XX S KOMENSKY AVE,41.814722283,-87.725065657,60623
74626,044XX S MICHIGAN AVE,41.814139007,-87.622967144,60653
74627,112XX S ROCKWELL ST,41.689028898000004,-87.686146315,60655
74650,018XX W 86TH ST,41.73752522,-87.669545561,60620
74672,096XX S NORMAL AVE,41.719380746,-87.63588323799999,60643
74691,047XX S LAFLIN ST,41.807639538000004,-87.66250972899999,60609
74697,025XX N CICERO AVE,41.926162049,-87.74637268,60639
74701,062XX N CICERO AVE,41.994522167,-87.748338437,60646
74702,001XX S AUSTIN BLVD,41.878371946,-87.77459622299999,60304
74743,072XX W IRVING PARK RD,41.952762963000005,-87.807787031,60634
74744,005XX S WELLS ST,41.875165556999995,-87.633648645,60603
74745,023XX S WINCHESTER AVE,41.850076583,-87.6747807,60608
74748,068XX S CONSTANCE AVE,41.77081368,-87.580107751,60649
74751,071XX W SUMMERDALE AVE,41.977883237,-87.80534081100001,60656
74757,044XX S SACRAMENTO AVE,41.813180405,-87.6992593,60632
74767,002XX W WALTON ST,41.899755253,-87.634765073,60610
74791,080XX S KENWOOD AVE,41.748734863,-87.591773761,60619
74799,066XX W SCHREIBER AVE,41.998236313,-87.792815225,60631
74801,015XX S LYNN WHITE DR,41.863024472,-87.609213967,60605
74808,049XX N NORDICA AVE,41.970759851,-87.80249089600001,60656
74814,131XX S EBERHART AVE,41.656774571,-87.610614175,60827
74822,065XX N NATOMA AVE,42.000102696,-87.792302766,60631
74825,037XX N KILBOURN AVE,41.949338488,-87.74025267,60641
74829,086XX W CATALPA AVE,41.979205021999995,-87.842229165,60656
74843,020XX W 34TH ST,41.832205196,-87.675609728,60632
74844,024XX W BERENICE AVE,41.951277304,-87.689565948,60618
74845,088XX S PAXTON AVE,41.734771835,-87.57080897700001,60617
74846,038XX S CAMPBELL AVE,41.824683895,-87.687346551,60632
74850,025XX N NEWLAND AVE,41.926229636,-87.79899437799999,60707
74855,035XX N HAMILTON AVE,41.94574713,-87.68216327299999,60618
74867,083XX W BERWYN AVE,41.975733396,-87.83454392700001,60656
74881,0000X E 83RD ST,41.743660727,-87.623949738,60619
74885,0000X E 58TH ST,41.789225757,-87.623300931,60621
74887,114XX S EDBROOKE AVE,41.6867541,-87.619453388,60628
74901,029XX N HERMITAGE AVE,41.935492896999996,-87.67223779,60657
74907,009XX W 70TH ST,41.766974088000005,-87.647537883,60621
74933,038XX W CORTLAND ST,41.915380994,-87.72340169,60647
74939,006XX S CENTRAL PARK AVE,41.87322914,-87.715644089,60624
74945,005XX W ONTARIO ST,41.893085531,-87.641360705,60654
74967,064XX N FAIRFIELD AVE,41.998315737,-87.69844745600001,60659
74969,047XX S AVERS AVE,41.807103876,-87.71985225,60632
75003,030XX S KEELER AVE,41.837615045999996,-87.72923050200001,60623
75008,054XX W GIDDINGS ST,41.966470033,-87.762884176,60630
75047,004XX W ALDINE AVE,41.942276184,-87.640972435,60613
75064,005XX E 38TH PL,41.824830907,-87.61330608899999,60653
75068,007XX W 73RD ST,41.761574149,-87.643552534,60621
75069,0000X W MARBLE PL,41.880072112,-87.630029526,60603
75077,017XX N FERN CT,41.914152165,-87.63940272100001,60614
75082,090XX S CLYDE AVE,41.730807998,-87.573134595,60617
75083,036XX S HALSTED ST,41.827479267,-87.646030276,60609
75104,016XX S WOOD ST,41.859314753,-87.67113616,60608
75111,062XX W CUYLER AVE,41.953885215999996,-87.78258390399999,60634
75117,036XX W 103RD ST,41.706053296,-87.711735321,60655
75130,008XX W George ST,41.934524163,-87.65020020600001,60657
75151,042XX N NARRAGANSETT AVE,41.957176093,-87.78672106799999,60634
75157,022XX W CHASE AVE,42.014064723000004,-87.686666393,60645
75176,023XX W DICKENS AVE,41.919117473,-87.68609370899999,60647
75181,052XX S RICHMOND ST,41.798363052,-87.697593679,60629
75186,101XX S ST LAWRENCE AVE,41.709724319,-87.60895931399999,60628
75201,133XX S EBERHART AVE,41.652394122,-87.61010329700001,60827
75209,046XX N CLARENDON AVE,41.965727545,-87.650025065,60640
75262,017XX W GEORGE ST,41.934769339,-87.672873726,60657
75273,019XX W IOWA ST,41.897739734,-87.67639959,60622
75280,106XX S AVENUE D,41.70172489,-87.52817573600001,46394
75287,036XX W 61ST PL,41.781522272,-87.714347135,60629
75341,008XX E 100TH PL,41.711044939000004,-87.602121349,60628
75342,038XX W CORNELIA AVE,41.944594277,-87.72410844299999,60618
75357,059XX N ST LOUIS AVE,41.989083292,-87.716386566,60659
75365,045XX S EMERALD AVE,41.811563693000004,-87.64439937200001,60609
75372,089XX S GREENWOOD AVE,41.732604656,-87.59745116399999,60619
75389,020XX W BERWYN AVE,41.977832286,-87.680692737,60660
75402,048XX S WESTERN BLVD,41.806145508,-87.68379892799999,60632
75403,009XX E 55TH ST,41.795328866,-87.60227161600001,60615
75407,100XX S CAMPBELL AVE,41.711082657,-87.68425507,60805
75410,0000X W 104TH ST,41.705326702,-87.62460932100001,60628
75417,091XX S CARPENTER ST,41.727879235,-87.64947048200001,60620
75419,025XX S DEARBORN ST,41.846245861999996,-87.628139319,60616
75435,077XX N EASTLAKE TER,42.021882263,-87.66546997399999,60626
75438,034XX N OZARK AVE,41.942026744,-87.82034669299999,60634
75442,005XX E 89TH ST,41.732900760999996,-87.611248896,60619
75445,075XX S JEFFERY BLVD,41.758421765,-87.57613306299999,60649
75452,003XX W 30TH ST,41.839677015,-87.634574836,60616
75460,078XX W GREGORY ST,41.980488248,-87.82249123700001,60656
75478,008XX S CARPENTER ST,41.871235563,-87.65325369,60607
75485,032XX W CORTLAND ST,41.915575428000004,-87.707516586,60647
75492,042XX N DAMEN AVE,41.958033445,-87.678869009,60618
75493,016XX S WASHTENAW AVE,41.859031083000005,-87.693223137,60608
75495,068XX S EUCLID AVE,41.770973221,-87.57765709600001,60649
75510,067XX S TRIPP AVE,41.770492255,-87.72864730399999,60629
75514,107XX S MAPLEWOOD AVE,41.698114793,-87.68506656299999,60655
75515,060XX S ALBANY AVE,41.783918596999996,-87.700845666,60629
75517,012XX W WRIGHTWOOD AVE,41.928895407,-87.660362529,60657
75554,040XX N HOYNE AVE,41.955324568,-87.68122021399999,60618
75568,006XX N LOREL AVE,41.892151905,-87.75923774700001,60644
75592,001XX E GRAND AVE,41.891730656,-87.62483691899999,60602
75595,018XX N HARDING AVE,41.91436174,-87.72525577200001,60651
75598,019XX W NORWOOD ST,41.991904799000004,-87.67881273799999,60659
75630,091XX S COLFAX AVE,41.729140217,-87.560903614,60617
75641,017XX N FAIRFIELD AVE,41.912945343000004,-87.69584066700001,60647
75680,091XX S MACKINAW AVE,41.729522608,-87.542881986,60617
75684,008XX E 47TH PL,41.808633824,-87.605839714,60615
75691,100XX S YATES AVE,41.712795034,-87.564578756,60617
75725,010XX E 76TH ST,41.756818549,-87.59973648299999,60619
75735,043XX N DAMEN AVE,41.960251161,-87.678938233,60640
75738,044XX W HUTCHINSON AVE,41.957489259,-87.73980944799999,60641
75740,106XX S WHIPPLE ST,41.700045448000004,-87.697596263,60655
75752,043XX N FRANCISCO AVE,41.960138099,-87.70087449,60625
75763,106XX S SACRAMENTO AVE,41.700075019,-87.69649376,60655
75788,032XX W 21ST ST,41.853588984,-87.70561053799999,60623
75815,025XX W 109TH ST,41.695401626999995,-87.685240271,60655
75828,078XX S KENWOOD AVE,41.752813514,-87.591869744,60619
75836,094XX S EBERHART AVE,41.723246732,-87.611759942,60619
75838,104XX S LEAVITT ST,41.703759038,-87.676700703,60643
75845,036XX W 56TH PL,41.790626276,-87.71405787399999,60629
75875,048XX W Berteau Ave,41.957054824000004,-87.74873637200001,60641
75876,004XX W BLACKHAWK ST,41.909220036,-87.640187219,60610
75881,069XX N KEDZIE AVE,42.007142825,-87.70928012799999,60645
75887,057XX S DORCHESTER AVE,41.790490711,-87.59157138399999,60637
75915,008XX W 129TH PL,41.658493621999995,-87.64156504,60827
75942,031XX W PERSHING RD,41.822620525,-87.70271390799999,60632
75944,046XX W VAN BUREN ST,41.875066021,-87.741362098,60644
75959,024XX N CLYBOURN AVE,41.926242353,-87.67084871,60657
75964,005XX W 26TH ST,41.845405162,-87.640608551,60616
75981,022XX W SUPERIOR ST,41.894902877,-87.68278652,60622
75986,125XX S UNION AVE,41.666412783,-87.63911962700001,60827
75990,093XX S PARNELL AVE,41.724496139,-87.637238256,60620
75996,015XX N WALLER AVE,41.90842905,-87.76830194799999,60639
76007,009XX N LAMON AVE,41.897983246,-87.74832777399999,60651
76018,016XX W 93RD ST,41.724824907,-87.663463455,60620
76020,011XX N CAMPBELL AVE,41.902174345,-87.68946801700001,60622
76036,058XX N KILBOURN AVE,41.986920085,-87.740720542,60646
76051,010XX W 47TH ST,41.808779722,-87.651545146,60609
76055,031XX N BELMONT HARBOR ACCESS RD,41.939987813,-87.63739150299999,60613
76075,031XX W 15TH PL,41.860237279,-87.703915616,60608
76082,094XX S PEORIA ST,41.722241655,-87.645665707,60620
76087,023XX W 80TH ST,41.748314195,-87.68123801200001,60620
76088,081XX S WASHTENAW AVE,41.74559502,-87.69007845,60652
76102,014XX W WABANSIA AVE,41.912992471,-87.664093367,60614
76111,005XX N LOWER MICHIGAN AVE,41.891199446,-87.624137626,60602
76122,067XX S KOLIN AVE,41.770425459,-87.73108204399999,60629
76131,057XX S NOTTINGHAM AVE,41.787865822,-87.798824851,60501
76147,033XX S PRAIRIE AVE,41.834217939,-87.620609531,60616
76159,102XX S OAKLEY AVE,41.707439004,-87.680039851,60643
76205,015XX N FAIRFIELD AVE,41.908938149,-87.695729915,60622
76216,003XX N KOSTNER AVE,41.887072868000004,-87.73568009,60651
76233,045XX N MAJOR AVE,41.963493723,-87.76978649799999,60630
76240,019XX N CLEVELAND AVE,41.91737111,-87.641215984,60614
76242,019XX W North Ave,41.910515099,-87.675607323,60622
76268,007XX S DEARBORN ST,41.872923474000004,-87.629153265,60603
76271,014XX W 54TH ST,41.795897987,-87.661311965,60609
76274,078XX W ADDISON ST,41.945150766,-87.82243893,60634
